ID,REF_DATE,GEO,DGUID,Type of product,Type of storage,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
6526,1984-12,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,850,,,,0
6527,1984-12,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,4295,,,,0
6528,1984-12,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,1598,,,,0
6529,1985-01,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
6530,1985-01,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,75555,,,,0
6531,1985-01,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,83416,,,,0
6532,1985-01,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,29899,,,,0
6533,1985-01,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,45072,,,,0
6534,1985-01,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
6535,1985-01,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
6536,1985-01,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,2741,,,,0
6537,1985-01,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,3460,,,,0
6538,1985-01,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,4931,,,,0
6539,1985-01,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
6540,1985-01,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,19038,,,,0
6541,1985-01,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,29878,,,,0
6542,1985-01,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,17991,,,,0
6543,1985-01,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,10253,,,,0
6544,1985-01,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
6545,1985-01,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,51244,,,,0
6546,1985-01,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,49536,,,,0
6547,1985-01,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,7581,,,,0
6548,1985-01,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,28225,,,,0
6549,1985-01,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
6550,1985-01,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,1743,,,,0
6551,1985-01,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,762,,,,0
6552,1985-01,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
6553,1985-01,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,326,,,,0
6554,1985-01,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
6555,1985-01,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
6556,1985-01,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
6557,1985-01,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
6558,1985-01,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,57,,,,0
6559,1985-01,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
6560,1985-01,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,544,,,,0
6561,1985-01,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,499,,,,0
6562,1985-01,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,96,,,,0
6563,1985-01,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,82,,,,0
6564,1985-01,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
6565,1985-01,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,2986,,,,0
6566,1985-01,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
6567,1985-01,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,771,,,,0
6568,1985-01,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,1198,,,,0
6569,1985-02,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
6570,1985-02,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,61485,,,,0
6571,1985-02,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,50320,,,,0
6572,1985-02,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,19730,,,,0
6573,1985-02,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,33006,,,,0
6574,1985-02,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
6575,1985-02,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
6576,1985-02,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,888,,,,0
6577,1985-02,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,2871,,,,0
6578,1985-02,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,3507,,,,0
6579,1985-02,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
6580,1985-02,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,14426,,,,0
6581,1985-02,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,18839,,,,0
6582,1985-02,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,11811,,,,0
6583,1985-02,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,7329,,,,0
6584,1985-02,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
6585,1985-02,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,43259,,,,0
6586,1985-02,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,30314,,,,0
6587,1985-02,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,4556,,,,0
6588,1985-02,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,21439,,,,0
6589,1985-02,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
6590,1985-02,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,1249,,,,0
6591,1985-02,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,279,,,,0
6592,1985-02,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
6593,1985-02,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,95,,,,0
6594,1985-02,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
6595,1985-02,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
6596,1985-02,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
6597,1985-02,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
6598,1985-02,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,49,,,,0
6599,1985-02,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
6600,1985-02,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,363,,,,0
6601,1985-02,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
6602,1985-02,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
6603,1985-02,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,41,,,,0
6604,1985-02,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
6605,1985-02,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,2188,,,,0
6606,1985-02,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
6607,1985-02,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,492,,,,0
6608,1985-02,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,546,,,,0
6609,1985-03,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
6610,1985-03,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,44952,,,,0
6611,1985-03,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,27682,,,,0
6612,1985-03,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,12680,,,,0
6613,1985-03,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,24250,,,,0
6614,1985-03,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
6615,1985-03,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
6616,1985-03,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,311,,,,0
6617,1985-03,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,1760,,,,0
6618,1985-03,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,3218,,,,0
6619,1985-03,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
6620,1985-03,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,11549,,,,0
6621,1985-03,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,11175,,,,0
6622,1985-03,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,8162,,,,0
6623,1985-03,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,6095,,,,0
6624,1985-03,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
6625,1985-03,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,31260,,,,0
6626,1985-03,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,16196,,,,0
6627,1985-03,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,2667,,,,0
6628,1985-03,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,14576,,,,0
6629,1985-03,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
6630,1985-03,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,915,,,,0
6631,1985-03,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
6632,1985-03,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
6633,1985-03,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,0,,,,0
6634,1985-03,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
6635,1985-03,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
6636,1985-03,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
6637,1985-03,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
6638,1985-03,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,43,,,,0
6639,1985-03,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
6640,1985-03,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
6641,1985-03,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
6642,1985-03,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
6643,1985-03,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,0,,,,0
6644,1985-03,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
6645,1985-03,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,1228,,,,0
6646,1985-03,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
6647,1985-03,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,91,,,,0
6648,1985-03,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,318,,,,0
6649,1985-04,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
6650,1985-04,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,38650,,,,0
6651,1985-04,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,11400,,,,0
6652,1985-04,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,5012,,,,0
6653,1985-04,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,16133,,,,0
6654,1985-04,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
6655,1985-04,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
6656,1985-04,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,20,,,,0
6657,1985-04,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,725,,,,0
6658,1985-04,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,2418,,,,0
6659,1985-04,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
6660,1985-04,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,8590,,,,0
6661,1985-04,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,5330,,,,0
6662,1985-04,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,2645,,,,0
6663,1985-04,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,4706,,,,0
6664,1985-04,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
6665,1985-04,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,28615,,,,0
6666,1985-04,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,5959,,,,0
6667,1985-04,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,1642,,,,0
6668,1985-04,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,8987,,,,0
6669,1985-04,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
6670,1985-04,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,775,,,,0
6671,1985-04,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
6672,1985-04,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
6673,1985-04,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,0,,,,0
6674,1985-04,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
6675,1985-04,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
6676,1985-04,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
6677,1985-04,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
6678,1985-04,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,17,,,,0
6679,1985-04,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
6680,1985-04,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
6681,1985-04,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
6682,1985-04,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
6683,1985-04,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,0,,,,0
6684,1985-04,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
6685,1985-04,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,670,,,,0
6686,1985-04,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,91,,,,0
6687,1985-04,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
6688,1985-04,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,5,,,,0
6689,1985-05,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
6690,1985-05,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,27051,,,,0
6691,1985-05,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,4981,,,,0
6692,1985-05,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,2307,,,,0
6693,1985-05,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,7554,,,,0
6694,1985-05,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
6695,1985-05,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
6696,1985-05,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,1,,,,0
6697,1985-05,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,171,,,,0
6698,1985-05,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,1097,,,,0
6699,1985-05,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
6700,1985-05,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,6934,,,,0
6701,1985-05,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,2299,,,,0
6702,1985-05,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,1365,,,,0
6703,1985-05,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,3214,,,,0
6704,1985-05,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
6705,1985-05,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,19912,,,,0
6706,1985-05,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,2681,,,,0
6707,1985-05,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,771,,,,0
6708,1985-05,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,3243,,,,0
6709,1985-05,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
6710,1985-05,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,154,,,,0
6711,1985-05,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
6712,1985-05,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
6713,1985-05,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,0,,,,0
6714,1985-05,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
6715,1985-05,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
6716,1985-05,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
6717,1985-05,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
6718,1985-05,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,0,,,,0
6719,1985-05,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
6720,1985-05,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
6721,1985-05,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
6722,1985-05,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
6723,1985-05,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,0,,,,0
6724,1985-05,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
6725,1985-05,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,51,,,,0
6726,1985-05,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
6727,1985-05,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
6728,1985-05,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,0,,,,0
6729,1985-06,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
6730,1985-06,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,0,,,,0
6731,1985-06,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,0,,,,0
6732,1985-06,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,0,,,,0
6733,1985-06,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,0,,,,0
6734,1985-06,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
6735,1985-06,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
6736,1985-06,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,0,,,,0
6737,1985-06,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,0,,,,0
6738,1985-06,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,0,,,,0
6739,1985-06,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
6740,1985-06,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,0,,,,0
6741,1985-06,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,0,,,,0
6742,1985-06,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,0,,,,0
